algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,24576,512,32,1,2061786347,1936026782,291256048,145863040,14.730200
dgesv_nopiv,24576,512,32,2,2075215513,1944532254,291541975,147079374,14.796500
dgesv_nopiv,24576,512,32,3,2042308432,1936379503,293957386,149006302,15.075300
dgesv_nopiv,24576,512,32,4,2030312918,1933658991,292955158,148640494,15.051600
dgesv_nopiv,24576,512,32,5,1557705912,1411979845,300845368,146260717,15.397300
dgesv_nopiv,24576,512,32,6,1547743841,1426118237,301314619,145275963,15.451600
dgesv_nopiv,24576,512,32,7,1539834559,1405294804,303339911,149045318,15.660200
dgesv_nopiv,24576,512,32,8,1552365410,1414573588,304680390,149321482,15.825700
dgesv_nopiv,24576,1024,32,1,1870802095,1771327252,257535766,152829237,13.355100
dgesv_nopiv,24576,1024,32,2,1884799985,1776962309,258828968,154283976,13.553400
dgesv_nopiv,24576,1024,32,3,1863303396,1763953004,263970456,158231927,14.057400
dgesv_nopiv,24576,1024,32,4,1865011034,1770793623,264880821,158771909,14.185300
dgesv_nopiv,24576,1024,32,5,1425202223,1303708760,263485951,155740337,13.876800
dgesv_nopiv,24576,1024,32,6,1424943984,1318311749,264587015,157776002,14.004600
dgesv_nopiv,24576,1024,32,7,1416007056,1302312279,269411809,159128461,14.494900
dgesv_nopiv,24576,1024,32,8,1430893676,1323383697,271236442,160974497,14.859100
dgesv_nopiv,24576,2048,32,1,1833049873,1724149395,252839890,144960661,14.050700
dgesv_nopiv,24576,2048,32,2,1893097022,1797685401,260843626,152960159,15.651200
dgesv_nopiv,24576,2048,32,3,1880526008,1796064982,274024071,157627362,16.792300
dgesv_nopiv,24576,2048,32,4,1938402874,1811440981,274797899,168275337,17.868500
dgesv_nopiv,24576,2048,32,5,1452887516,1349409631,258610805,156954820,15.351800
dgesv_nopiv,24576,2048,32,6,1564827965,1425084853,270032944,163777611,17.355700
dgesv_nopiv,24576,2048,32,7,1547605780,1407544309,284897108,158450977,17.863900
dgesv_nopiv,24576,2048,32,8,1605513041,1452197760,287760916,169880872,18.995000
