algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
qr,geqrt,8192,512,23068672,1200000,16,1101882,1584602751,
qr,ormqr,8192,512,23068672,1200000,120,5395605,6104051852,
qr,tsmqr,8192,512,23068672,1200000,1240,166345980,98601072889,
qr,tsqrt,8192,512,23068672,1200000,120,10719755,15823670373,
qr,geqrt,8192,512,23068672,2801000,16,1043527,1584602976,
qr,ormqr,8192,512,23068672,2801000,120,5454628,6104051562,
qr,tsmqr,8192,512,23068672,2801000,1240,161901226,98601057927,
qr,tsqrt,8192,512,23068672,2801000,120,10655303,15823670135,
qr,geqrt,12288,512,23068672,1200000,24,1643047,2376626006,
qr,ormqr,12288,512,23068672,1200000,276,11992241,14039306698,
qr,tsmqr,12288,512,23068672,1200000,4324,558665984,343831449424,
qr,tsqrt,12288,512,23068672,1200000,276,25164084,36394445084,
qr,geqrt,12288,512,23068672,2801000,24,2654257,2376625760,
qr,ormqr,12288,512,23068672,2801000,276,12307170,14039305254,
qr,tsmqr,12288,512,23068672,2801000,4324,558117393,343831424900,
qr,tsqrt,12288,512,23068672,2801000,276,24975239,36394439316,
qr,geqrt,16384,512,23068672,1200000,32,3322421,3168651175,
qr,ormqr,16384,512,23068672,1200000,496,21650246,25230050326,
qr,tsmqr,16384,512,23068672,1200000,10416,1334681487,828248960375,
qr,tsqrt,16384,512,23068672,1200000,496,45822048,65404522657,
qr,geqrt,16384,512,23068672,2801000,32,2135752,3168651152,
qr,ormqr,16384,512,23068672,2801000,496,22061580,25230048244,
qr,tsmqr,16384,512,23068672,2801000,10416,1347293206,828248860321,
qr,tsqrt,16384,512,23068672,2801000,496,46023592,65404515285,
qr,geqrt,20480,512,23068672,1200000,40,2859853,3960675602,
qr,ormqr,20480,512,23068672,1200000,780,33041707,39676283609,
qr,tsmqr,20480,512,23068672,1200000,20540,2579988335,1633278888588,
qr,tsqrt,20480,512,23068672,1200000,780,72216386,102853883777,
qr,geqrt,20480,512,23068672,2801000,40,2875994,3960674335,
qr,ormqr,20480,512,23068672,2801000,780,33755690,39676276989,
qr,tsmqr,20480,512,23068672,2801000,20540,2589985002,1633278729463,
qr,tsqrt,20480,512,23068672,2801000,780,71779727,102853860312,
qr,geqrt,24576,512,23068672,1200000,48,3509835,4752663114,
qr,ormqr,24576,512,23068672,1200000,1128,48614968,57378005301,
qr,tsmqr,24576,512,23068672,1200000,35720,4437538466,2840346785023,
qr,tsqrt,24576,512,23068672,1200000,1128,101653728,148742563907,
qr,geqrt,24576,512,23068672,2801000,48,3383318,4752698421,
qr,ormqr,24576,512,23068672,2801000,1128,47672039,57377998584,
qr,tsmqr,24576,512,23068672,2801000,35720,4441040671,2840346527807,
qr,tsqrt,24576,512,23068672,2801000,1128,103258557,148742513618,
qr,geqrt,28672,512,23068672,1200000,56,4142474,5544723827,
qr,ormqr,28672,512,23068672,1200000,1540,64135718,78335217206,
qr,tsmqr,28672,512,23068672,1200000,56980,7139125521,4530877677615,
qr,tsqrt,28672,512,23068672,1200000,1540,142106737,203070572966,
qr,geqrt,28672,512,23068672,2801000,56,4015482,5544722577,
qr,ormqr,28672,512,23068672,2801000,1540,63920044,78335210045,
qr,tsmqr,28672,512,23068672,2801000,56980,7045261944,4530877633082,
qr,tsqrt,28672,512,23068672,2801000,1540,140893848,203070505020,
